receipt_id;order_id;line_no;received_at_utc;qty_received;quality_status;warehouse_code
R928089;PO509108;4;2025-03-10T19:04:00Z;135.07;accepted;WH-03
R928090;PO509108;5;2025-03-30T13:17:00Z;69.14;accepted;WH-01
R928091;PO509108;5;2025-04-16T18:03:00Z;14.24;accepted;WH-05
R928092;PO509108;5;2025-04-01T20:51:00Z;19.95;accepted;WH-04
R928093;PO509109;1;2025-03-18T14:54:00Z;41.74;accepted;WH-02
R928094;PO509109;1;2025-03-02T10:40:00Z;27.11;accepted;WH-04
R928095;PO509110;1;2025-03-15T13:29:00Z;4.08;accepted;WH-03
R928096;PO509110;2;2025-03-31T07:17:00Z;6.57;accepted;WH-01
R928097;PO509110;3;2025-03-25T00:39:00Z;43.12;accepted;WH-01
R928098;PO509110;4;2025-03-08T01:45:00Z;101.99;accepted;WH-02
R928099;PO509110;5;2025-03-11T13:37:00Z;35.17;accepted;WH-03
R928100;PO509112;1;2025-03-07T08:29:00Z;4.02;accepted;WH-05
R928101;PO509112;1;2025-03-05T06:10:00Z;5.66;rejected;WH-04
R928102;PO509113;1;2025-02-24T12:17:00Z;1.19;accepted;WH-02
R928103;PO509113;1;2025-02-26T05:05:00Z;0.56;accepted;WH-02
R928104;PO509114;1;2025-03-11T08:21:00Z;53.89;accepted;WH-01
R928105;PO509114;2;2025-02-28T13:29:00Z;35.89;accepted;WH-03
R928106;PO509114;2;2025-03-01T01:46:00Z;59.28;accepted;WH-03
R928107;PO509114;3;2025-03-11T08:27:00Z;8.02;accepted;WH-01
R928108;PO509116;1;2025-04-11T12:07:00Z;114.19;partially_rejected;WH-05
R928109;PO509116;2;2025-03-24T22:06:00Z;123.37;accepted;WH-04
R928110;PO509116;3;2025-03-02T02:27:00Z;169.82;accepted;WH-05
R928111;PO509117;1;2025-03-21T09:53:00Z;44.43;accepted;WH-01
R928112;PO509117;2;2025-03-26T02:38:00Z;45.0;accepted;WH-05
R928113;PO509117;2;2025-04-15T11:25:00Z;28.07;accepted;WH-01
R928114;PO509118;1;2025-03-15T14:25:00Z;93.86;accepted;WH-02
R928115;PO509118;1;2025-03-30T15:28:00Z;51.77;accepted;WH-03
R928116;PO509119;2;2025-03-16T17:25:00Z;88.16;accepted;WH-03
R928117;PO509119;2;2025-03-03T21:09:00Z;31.96;accepted;WH-03
R928118;PO509119;2;2025-03-04T00:47:00Z;27.84;accepted;WH-04
R928119;PO509119;3;2025-03-06T01:45:00Z;87.43;accepted;WH-03
R928120;PO509119;4;2025-03-28T23:09:00Z;48.3;accepted;WH-02
R928121;PO509120;1;2025-04-03T08:21:00Z;124.99;accepted;WH-05
R928122;PO509120;2;2025-04-19T00:22:00Z;122.73;accepted;WH-03
R928123;PO509120;4;2025-02-27T02:15:00Z;53.45;accepted;WH-05
R928124;PO509120;5;2025-03-03T13:30:00Z;1.44;accepted;WH-01
R928125;PO509122;1;2025-03-15T22:11:00Z;59.08;accepted;WH-03
R928126;PO509122;2;2025-03-11T11:31:00Z;134.55;accepted;WH-04
R928127;PO509123;1;2025-03-17T13:18:00Z;37.36;accepted;WH-04
R928128;PO509123;1;2025-03-23T20:55:00Z;24.46;accepted;WH-03
R928129;PO509123;2;2025-04-08T15:15:00Z;193.53;accepted;WH-04
R928130;PO509124;1;2025-04-06T15:28:00Z;174.73;accepted;WH-03
R928131;PO509124;2;2025-03-31T05:43:00Z;9.24;accepted;WH-04
R928132;PO509124;2;2025-03-30T23:35:00Z;10.23;accepted;WH-04
R928133;PO509124;3;2025-03-06T05:33:00Z;178.18;accepted;WH-05
R928134;PO509125;1;2025-02-26T20:35:00Z;152.18;accepted;WH-04
R928135;PO509125;2;2025-03-04T03:18:00Z;20.53;accepted;WH-02
R928136;PO509125;3;2025-03-17T21:22:00Z;123.28;accepted;WH-05
R928137;PO509125;4;2025-04-17T06:34:00Z;29.89;accepted;WH-03
R928138;PO509126;1;2025-04-06T18:21:00Z;64.53;accepted;WH-01
R928139;PO509126;1;2025-03-25T20:43:00Z;46.08;accepted;WH-01
R928140;PO509128;1;2025-03-22T10:25:00Z;105.69;accepted;WH-03
R928141;PO509128;2;2025-04-06T20:57:00Z;20.96;accepted;WH-05
R928142;PO509130;1;2025-03-30T01:31:00Z;48.37;accepted;WH-04
R928143;PO509130;2;2025-03-12T08:25:00Z;85.28;partially_rejected;WH-02
R928144;PO509131;1;2025-02-25T03:42:00Z;194.11;accepted;WH-05
R928145;PO509131;2;2025-03-29T17:47:00Z;1.26;accepted;WH-04
R928146;PO509131;3;2025-02-27T10:49:00Z;135.82;accepted;WH-01
R928147;PO509131;4;2025-03-01T01:26:00Z;53.72;accepted;WH-01
R928148;PO509131;4;2025-03-11T23:57:00Z;31.91;accepted;WH-03
R928149;PO509132;3;2025-03-08T16:40:00Z;23.2;accepted;WH-04
R928150;PO509134;1;2025-03-20T23:58:00Z;19.42;accepted;WH-05
R928151;PO509134;1;2025-04-03T13:19:00Z;33.98;accepted;WH-01
R928152;PO509134;2;2025-03-31T22:36:00Z;39.55;accepted;WH-03
R928153;PO509134;2;2025-03-24T15:09:00Z;12.22;accepted;WH-03
R928154;PO509134;2;2025-03-31T18:57:00Z;13.33;accepted;WH-02
R928155;PO509134;3;2025-04-21T22:30:00Z;3.39;accepted;WH-05
R928156;PO509134;3;2025-04-20T17:42:00Z;1.0;accepted;WH-01
R928157;PO509134;3;2025-04-09T02:43:00Z;0.89;accepted;WH-04
R928158;PO509134;4;2025-03-29T20:48:00Z;79.53;accepted;WH-01
R928159;PO509134;4;2025-04-03T00:02:00Z;106.79;accepted;WH-03
R928160;PO509134;5;2025-03-07T02:54:00Z;171.37;accepted;WH-03
R928161;PO509135;1;2025-03-04T01:41:00Z;8.69;partially_rejected;WH-03
R928162;PO509136;1;2025-03-14T16:39:00Z;19.78;accepted;WH-02
R928163;PO509136;2;2025-04-16T10:33:00Z;126.41;partially_rejected;WH-02
R928164;PO509136;3;2025-03-10T00:29:00Z;6.33;accepted;WH-02
R928165;PO509137;1;2025-04-07T16:07:00Z;144.72;accepted;WH-04
R928166;PO509138;1;2025-03-01T20:42:00Z;174.28;accepted;WH-04
R928167;PO509139;1;2025-03-20T13:05:00Z;16.2;accepted;WH-01
R928168;PO509139;1;2025-03-18T10:36:00Z;9.08;accepted;WH-05
R928169;PO509140;1;2025-03-04T05:40:00Z;90.75;accepted;WH-01
R928170;PO509141;1;2025-03-08T22:54:00Z;65.82;accepted;WH-04
R928171;PO509141;2;2025-04-04T03:08:00Z;72.4;accepted;WH-03
R928172;PO509141;3;2025-03-29T04:14:00Z;84.4;accepted;WH-03
R928173;PO509141;4;2025-03-24T23:57:00Z;13.88;accepted;WH-02
R928174;PO509142;1;2025-04-10T22:48:00Z;104.61;accepted;WH-01
R928175;PO509142;2;2025-03-21T05:55:00Z;163.58;accepted;WH-03
R928176;PO509142;3;2025-04-12T01:58:00Z;39.03;accepted;WH-01
R928177;PO509142;3;2025-04-09T03:52:00Z;50.08;accepted;WH-03
R928178;PO509142;4;2025-02-28T05:45:00Z;134.75;accepted;WH-05
R928179;PO509143;1;2025-03-25T02:27:00Z;15.65;accepted;WH-01
R928180;PO509143;1;2025-04-10T06:35:00Z;12.47;rejected;WH-01
R928181;PO509143;1;2025-03-25T05:27:00Z;7.58;rejected;WH-01
R928182;PO509144;1;2025-04-02T23:11:00Z;158.86;accepted;WH-02
R928183;PO509144;2;2025-04-18T10:25:00Z;104.96;accepted;WH-03
R928184;PO509145;1;2025-03-05T07:58:00Z;16.98;accepted;WH-03
R928185;PO509145;2;2025-03-13T02:45:00Z;102.01;accepted;WH-03
R928186;PO509145;2;2025-03-10T04:58:00Z;61.52;accepted;WH-02
R928187;PO509145;3;2025-03-09T19:40:00Z;87.44;partially_rejected;WH-03
R928188;PO509145;3;2025-03-10T08:07:00Z;28.63;accepted;WH-04
R928189;PO509145;3;2025-03-16T05:20:00Z;43.07;partially_rejected;WH-02
R928190;PO509145;4;2025-04-03T19:32:00Z;164.99;accepted;WH-02
R928191;PO509146;1;2025-03-09T18:29:00Z;187.73;accepted;WH-04
R928192;PO509148;1;2025-04-03T16:44:00Z;141.28;accepted;WH-04
R928193;PO509148;2;2025-04-09T07:13:00Z;47.34;accepted;WH-03
R928194;PO509148;2;2025-04-06T12:00:00Z;41.16;accepted;WH-04
R928195;PO509148;2;2025-04-10T20:52:00Z;46.54;accepted;WH-04
R928196;PO509149;1;2025-03-29T10:36:00Z;117.65;accepted;WH-02
R928197;PO509149;2;2025-02-28T18:56:00Z;147.83;accepted;WH-02
R928198;PO509149;3;2025-03-21T05:43:00Z;49.28;accepted;WH-03
R928199;PO509149;5;2025-04-02T17:43:00Z;192.59;accepted;WH-05
R928200;PO509150;1;2025-04-10T06:21:00Z;186.61;partially_rejected;WH-03
R928201;PO509150;2;2025-03-09T08:03:00Z;28.61;accepted;WH-04
R928202;PO509150;2;2025-03-08T16:37:00Z;13.35;accepted;WH-01
R928203;PO509150;3;2025-04-27T23:37:00Z;53.13;accepted;WH-05
R928204;PO509150;3;2025-04-04T12:35:00Z;109.21;accepted;WH-05
R928205;PO509151;2;2025-04-08T21:16:00Z;43.29;rejected;WH-05
R928206;PO509151;3;2025-03-17T13:30:00Z;90.73;accepted;WH-04
R928207;PO509152;1;2025-03-05T11:27:00Z;46.32;accepted;WH-03
R928208;PO509152;2;2025-03-20T00:00:00Z;55.66;accepted;WH-04
R928209;PO509152;2;2025-03-16T02:40:00Z;18.34;accepted;WH-02
R928210;PO509152;2;2025-03-20T20:59:00Z;22.13;accepted;WH-05
R928211;PO509153;1;2025-03-20T01:39:00Z;89.96;accepted;WH-03
R928212;PO509154;1;2025-04-13T06:44:00Z;92.91;accepted;WH-04
R928213;PO509155;1;2025-03-26T01:43:00Z;80.51;accepted;WH-03
R928214;PO509155;2;2025-03-10T13:21:00Z;40.83;accepted;WH-01
R928215;PO509155;2;2025-03-04T11:20:00Z;81.55;accepted;WH-02
R928216;PO509155;3;2025-04-09T10:26:00Z;109.35;accepted;WH-03
R928217;PO509155;4;2025-03-13T12:46:00Z;41.05;accepted;WH-01
R928218;PO509156;1;2025-03-22T12:06:00Z;60.33;accepted;WH-02
R928219;PO509156;2;2025-04-21T00:23:00Z;172.16;accepted;WH-01
R928220;PO509156;3;2025-03-13T12:07:00Z;29.92;accepted;WH-05
R928221;PO509156;3;2025-03-17T06:52:00Z;59.82;accepted;WH-05
R928222;PO509156;4;2025-03-02T12:44:00Z;20.35;accepted;WH-05
R928223;PO509156;4;2025-03-02T15:42:00Z;28.37;accepted;WH-03
R928224;PO509157;1;2025-03-04T15:36:00Z;54.64;accepted;WH-01
R928225;PO509157;2;2025-03-09T00:53:00Z;15.31;accepted;WH-02
R928226;PO509157;2;2025-03-15T15:21:00Z;29.78;accepted;WH-03
R928227;PO509157;4;2025-03-29T11:51:00Z;46.12;accepted;WH-04
R928228;PO509158;2;2025-04-01T00:15:00Z;157.64;accepted;WH-05
R928229;PO509158;3;2025-04-08T00:55:00Z;47.82;accepted;WH-05
R928230;PO509158;4;2025-03-22T09:27:00Z;42.74;accepted;WH-02
R928231;PO509158;5;2025-04-01T23:45:00Z;198.61;accepted;WH-01
R928232;PO509160;1;2025-03-09T05:21:00Z;142.91;accepted;WH-03
R928233;PO509160;4;2025-03-29T00:07:00Z;60.48;partially_rejected;WH-05
R928234;PO509160;4;2025-04-03T07:20:00Z;17.08;accepted;WH-02
R928235;PO509160;4;2025-04-03T01:25:00Z;18.94;accepted;WH-01
R928236;PO509160;5;2025-04-09T18:17:00Z;48.77;partially_rejected;WH-04
R928237;PO509161;1;2025-03-19T20:12:00Z;24.4;accepted;WH-02
R928238;PO509161;1;2025-03-30T05:36:00Z;9.05;accepted;WH-05
R928239;PO509161;1;2025-03-14T16:25:00Z;10.64;accepted;WH-04
R928240;PO509161;2;2025-04-12T16:02:00Z;111.13;accepted;WH-04
R928241;PO509163;1;2025-04-05T15:08:00Z;16.05;accepted;WH-01
R928242;PO509163;2;2025-04-02T23:54:00Z;16.72;accepted;WH-01
R928243;PO509163;2;2025-03-30T20:37:00Z;11.77;accepted;WH-05
R928244;PO509163;3;2025-04-02T18:31:00Z;177.55;accepted;WH-05
R928245;PO509163;4;2025-03-06T10:02:00Z;32.93;accepted;WH-01
R928246;PO509163;4;2025-03-19T18:41:00Z;18.82;accepted;WH-01
R928247;PO509164;1;2025-04-01T23:08:00Z;24.52;accepted;WH-05
R928248;PO509164;1;2025-03-24T05:34:00Z;28.19;accepted;WH-05
R928249;PO509164;2;2025-03-09T16:19:00Z;15.79;accepted;WH-04
R928250;PO509164;3;2025-03-09T10:08:00Z;38.04;accepted;WH-04
R928251;PO509164;3;2025-03-14T15:46:00Z;23.38;accepted;WH-01
R928252;PO509164;3;2025-03-22T16:24:00Z;10.75;accepted;WH-05
R928253;PO509165;1;2025-03-19T16:35:00Z;79.8;accepted;WH-04
R928254;PO509165;2;2025-03-08T17:45:00Z;46.52;accepted;WH-01
R928255;PO509165;2;2025-03-08T09:49:00Z;23.14;accepted;WH-02
R928256;PO509165;2;2025-03-13T15:43:00Z;34.72;accepted;WH-03
R928257;PO509165;3;2025-04-22T03:35:00Z;54.6;accepted;WH-03
R928258;PO509167;1;2025-04-04T21:08:00Z;111.61;accepted;WH-04
R928259;PO509167;3;2025-04-04T03:20:00Z;166.22;accepted;WH-01
R928260;PO509167;4;2025-03-27T03:58:00Z;19.73;accepted;WH-05
R928261;PO509167;4;2025-03-19T05:11:00Z;18.38;accepted;WH-03
R928262;PO509168;1;2025-03-26T14:32:00Z;116.83;accepted;WH-05
R928263;PO509168;1;2025-03-05T12:33:00Z;43.64;accepted;WH-04
R928264;PO509168;1;2025-03-06T22:23:00Z;24.12;partially_rejected;WH-03
R928265;PO509168;3;2025-04-22T17:45:00Z;47.41;accepted;WH-04
R928266;PO509169;1;2025-03-23T05:06:00Z;4.69;accepted;WH-03
R928267;PO509169;3;2025-04-11T17:20:00Z;181.46;accepted;WH-01
R928268;PO509170;1;2025-03-16T17:12:00Z;75.19;partially_rejected;WH-02
R928269;PO509170;1;2025-03-13T16:06:00Z;45.88;accepted;WH-05
R928270;PO509171;1;2025-03-16T04:16:00Z;79.67;accepted;WH-04
R928271;PO509171;2;2025-04-07T04:25:00Z;176.1;accepted;WH-02
R928272;PO509172;1;2025-04-01T23:30:00Z;18.78;accepted;WH-04
R928273;PO509172;2;2025-03-21T07:10:00Z;130.39;accepted;WH-01
R928274;PO509173;1;2025-03-17T14:33:00Z;47.49;accepted;WH-02
R928275;PO509174;1;2025-03-21T00:56:00Z;83.36;accepted;WH-02
R928276;PO509174;2;2025-03-18T08:43:00Z;39.51;partially_rejected;WH-03
R928277;PO509174;2;2025-03-15T18:37:00Z;78.44;partially_rejected;WH-01
R928278;PO509174;3;2025-03-04T00:32:00Z;5.18;accepted;WH-02
R928279;PO509174;4;2025-03-04T08:30:00Z;31.56;accepted;WH-05
R928280;PO509174;4;2025-03-07T00:26:00Z;16.97;accepted;WH-05
R928281;PO509174;4;2025-03-06T08:20:00Z;28.06;accepted;WH-03
R928282;PO509175;1;2025-04-07T03:41:00Z;44.77;accepted;WH-05
R928283;PO509175;3;2025-03-22T00:08:00Z;192.31;accepted;WH-03
R928284;PO509176;2;2025-04-05T14:01:00Z;188.29;accepted;WH-04
R928285;PO509176;3;2025-04-05T04:29:00Z;90.21;accepted;WH-04
R928286;PO509176;3;2025-04-07T20:12:00Z;50.64;accepted;WH-04
R928287;PO509176;4;2025-04-10T13:30:00Z;118.89;accepted;WH-05
R928288;PO509176;5;2025-03-09T09:30:00Z;54.46;accepted;WH-05
R928289;PO509177;2;2025-04-13T00:48:00Z;5.17;accepted;WH-04
R928290;PO509177;2;2025-04-01T22:46:00Z;2.6;accepted;WH-03
R928291;PO509177;2;2025-04-03T19:27:00Z;2.0;accepted;WH-04
R928292;PO509178;1;2025-04-17T22:02:00Z;74.35;accepted;WH-05
R928293;PO509179;1;2025-03-09T08:56:00Z;96.2;accepted;WH-01
R928294;PO509179;2;2025-04-10T20:22:00Z;56.58;accepted;WH-03
R928295;PO509180;1;2025-03-20T07:03:00Z;181.38;accepted;WH-01
R928296;PO509181;1;2025-04-08T13:56:00Z;86.82;accepted;WH-03
R928297;PO509181;2;2025-03-12T21:21:00Z;197.14;accepted;WH-02
R928298;PO509181;4;2025-03-20T10:37:00Z;13.87;partially_rejected;WH-03
R928299;PO509181;4;2025-03-21T17:29:00Z;8.8;accepted;WH-03
R928300;PO509182;1;2025-03-22T12:08:00Z;22.0;accepted;WH-01
R928301;PO509182;2;2025-03-18T20:53:00Z;107.84;accepted;WH-01
R928302;PO509182;3;2025-04-30T13:06:00Z;156.91;accepted;WH-02
R928303;PO509182;4;2025-03-31T20:22:00Z;101.21;accepted;WH-01
R928304;PO509182;5;2025-03-15T07:51:00Z;109.97;accepted;WH-04
R928305;PO509183;1;2025-03-17T19:01:00Z;187.01;accepted;WH-04
R928306;PO509184;1;2025-04-08T09:28:00Z;16.14;accepted;WH-03
R928307;PO509184;2;2025-03-23T17:13:00Z;15.0;partially_rejected;WH-03
R928308;PO509184;2;2025-03-13T00:44:00Z;22.89;accepted;WH-04
R928309;PO509185;1;2025-04-09T14:09:00Z;57.74;accepted;WH-05
R928310;PO509185;1;2025-04-12T18:43:00Z;59.88;accepted;WH-01
R928311;PO509185;1;2025-04-21T07:19:00Z;40.86;accepted;WH-01
R928312;PO509185;2;2025-03-11T22:12:00Z;160.78;accepted;WH-05
R928313;PO509185;3;2025-03-26T16:26:00Z;49.66;accepted;WH-02
R928314;PO509185;4;2025-03-12T08:56:00Z;185.26;accepted;WH-01
R928315;PO509185;5;2025-03-26T07:53:00Z;193.03;accepted;WH-02
R928316;PO509186;1;2025-04-05T06:19:00Z;73.68;accepted;WH-03
R928317;PO509186;1;2025-03-23T23:26:00Z;57.36;accepted;WH-02
R928318;PO509186;2;2025-04-08T06:29:00Z;110.86;accepted;WH-03
R928319;PO509189;1;2025-03-20T04:40:00Z;192.04;accepted;WH-04
R928320;PO509189;3;2025-03-18T19:22:00Z;32.18;partially_rejected;WH-01
R928321;PO509190;2;2025-03-31T23:42:00Z;42.87;partially_rejected;WH-03
R928322;PO509190;3;2025-03-30T15:29:00Z;125.42;accepted;WH-04
R928323;PO509192;1;2025-02-28T05:20:00Z;5.69;accepted;WH-05
R928324;PO509192;2;2025-04-10T02:51:00Z;199.85;partially_rejected;WH-04
R928325;PO509193;1;2025-03-28T10:09:00Z;79.86;partially_rejected;WH-02
R928326;PO509193;1;2025-03-26T10:41:00Z;25.45;accepted;WH-04
R928327;PO509193;1;2025-03-28T11:19:00Z;20.65;accepted;WH-04
R928328;PO509193;2;2025-03-10T19:13:00Z;120.95;accepted;WH-01
R928329;PO509193;3;2025-04-10T07:03:00Z;42.19;accepted;WH-04
R928330;PO509194;1;2025-04-02T19:58:00Z;46.39;accepted;WH-05
R928331;PO509194;1;2025-04-02T09:32:00Z;26.02;accepted;WH-02
R928332;PO509194;1;2025-04-03T07:03:00Z;29.5;accepted;WH-01
R928333;PO509194;2;2025-03-27T07:08:00Z;51.06;accepted;WH-03
R928334;PO509194;2;2025-03-29T15:48:00Z;21.94;accepted;WH-03
R928335;PO509194;2;2025-04-07T13:37:00Z;22.02;accepted;WH-01
R928336;PO509195;1;2025-02-28T22:19:00Z;58.32;accepted;WH-02
R928337;PO509195;2;2025-03-03T08:47:00Z;55.28;partially_rejected;WH-05
R928338;PO509195;2;2025-03-15T10:26:00Z;43.26;accepted;WH-02
R928339;PO509195;3;2025-03-30T00:59:00Z;52.16;accepted;WH-03
R928340;PO509195;3;2025-03-20T13:03:00Z;87.05;rejected;WH-03
R928341;PO509195;4;2025-04-03T17:54:00Z;157.38;accepted;WH-04
R928342;PO509197;1;2025-03-29T16:22:00Z;26.62;accepted;WH-04
R928343;PO509197;1;2025-03-30T23:30:00Z;17.3;accepted;WH-03
R928344;PO509198;1;2025-03-30T16:50:00Z;25.68;accepted;WH-03
R928345;PO509198;2;2025-04-06T14:40:00Z;34.01;accepted;WH-04
R928346;PO509198;2;2025-03-14T00:55:00Z;48.11;accepted;WH-04
R928347;PO509198;2;2025-03-19T09:15:00Z;26.5;accepted;WH-02
R928348;PO509199;1;2025-04-07T22:00:00Z;79.91;partially_rejected;WH-02
R928349;PO509199;2;2025-03-07T17:38:00Z;182.79;accepted;WH-03
R928350;PO509199;3;2025-03-25T08:12:00Z;68.24;accepted;WH-05
R928351;PO509199;4;2025-03-21T19:11:00Z;55.89;accepted;WH-04
R928352;PO509199;4;2025-03-17T14:29:00Z;29.34;accepted;WH-02
R928353;PO509199;4;2025-03-19T17:55:00Z;27.83;accepted;WH-03
R928354;PO509200;1;2025-03-08T20:14:00Z;6.1;accepted;WH-02
R928355;PO509200;1;2025-03-10T22:43:00Z;4.55;accepted;WH-03
R928356;PO509200;2;2025-04-13T06:31:00Z;67.7;accepted;WH-01
R928357;PO509200;3;2025-03-18T08:37:00Z;127.6;accepted;WH-04
R928358;PO509200;4;2025-03-07T09:32:00Z;24.78;accepted;WH-01
R928359;PO509200;4;2025-03-06T23:05:00Z;8.25;accepted;WH-04
R928360;PO509200;4;2025-03-02T01:08:00Z;5.22;accepted;WH-01
R928361;PO509200;5;2025-03-24T18:25:00Z;130.11;accepted;WH-05
R928362;PO509201;1;2025-03-07T06:11:00Z;170.87;accepted;WH-05
R928363;PO509201;2;2025-03-31T03:58:00Z;36.39;accepted;WH-05
R928364;PO509201;2;2025-03-28T03:44:00Z;30.94;accepted;WH-01
R928365;PO509201;2;2025-03-29T03:31:00Z;14.42;accepted;WH-03
R928366;PO509201;3;2025-03-08T07:29:00Z;75.43;accepted;WH-02
R928367;PO509201;4;2025-03-24T11:02:00Z;13.07;accepted;WH-03
R928368;PO509201;4;2025-03-16T15:17:00Z;29.8;partially_rejected;WH-02
R928369;PO509201;5;2025-04-11T04:11:00Z;193.61;accepted;WH-05
R928370;PO509202;1;2025-03-16T06:26:00Z;18.55;accepted;WH-01
R928371;PO509202;2;2025-03-09T15:02:00Z;35.53;accepted;WH-05
R928372;PO509202;3;2025-04-12T14:15:00Z;109.86;accepted;WH-05
R928373;PO509202;3;2025-04-05T11:59:00Z;68.21;accepted;WH-05
R928374;PO509202;4;2025-04-29T23:10:00Z;59.13;accepted;WH-02
R928375;PO509202;4;2025-04-18T02:53:00Z;30.35;accepted;WH-02
R928376;PO509202;4;2025-04-09T21:53:00Z;30.23;accepted;WH-02
R928377;PO509203;1;2025-04-08T01:58:00Z;18.58;accepted;WH-03
R928378;PO509203;2;2025-03-09T16:52:00Z;163.18;rejected;WH-03
R928379;PO509203;3;2025-03-18T02:15:00Z;86.72;accepted;WH-02
R928380;PO509203;3;2025-03-18T15:35:00Z;70.75;accepted;WH-01
R928381;PO509203;4;2025-04-02T22:23:00Z;195.2;accepted;WH-01
R928382;PO509204;1;2025-04-03T02:48:00Z;116.01;accepted;WH-02
R928383;PO509204;3;2025-03-28T05:43:00Z;37.73;rejected;WH-01
R928384;PO509207;1;2025-03-10T22:04:00Z;25.19;partially_rejected;WH-01
R928385;PO509207;2;2025-03-28T06:43:00Z;29.32;accepted;WH-04
R928386;PO509208;2;2025-03-23T00:50:00Z;136.74;accepted;WH-02
R928387;PO509208;3;2025-04-05T00:14:00Z;124.59;accepted;WH-05
R928388;PO509211;1;2025-04-05T05:58:00Z;195.31;accepted;WH-01
R928389;PO509211;2;2025-04-07T16:08:00Z;2.45;accepted;WH-01
R928390;PO509211;4;2025-03-22T16:01:00Z;108.26;accepted;WH-05
R928391;PO509212;1;2025-03-30T17:15:00Z;169.99;partially_rejected;WH-02
R928392;PO509213;1;2025-03-28T21:05:00Z;27.4;accepted;WH-02
R928393;PO509213;2;2025-03-19T18:37:00Z;161.29;partially_rejected;WH-01
R928394;PO509214;1;2025-03-14T13:31:00Z;41.46;accepted;WH-05
R928395;PO509214;1;2025-03-18T16:26:00Z;23.83;accepted;WH-05
R928396;PO509216;1;2025-04-12T23:08:00Z;86.31;accepted;WH-03
R928397;PO509216;2;2025-05-03T00:42:00Z;92.72;accepted;WH-03
R928398;PO509217;1;2025-04-17T02:50:00Z;45.24;accepted;WH-04
R928399;PO509217;2;2025-03-18T13:57:00Z;74.0;accepted;WH-04
R928400;PO509217;2;2025-03-18T00:45:00Z;58.12;accepted;WH-01
R928401;PO509217;2;2025-03-13T16:55:00Z;44.36;accepted;WH-01
R928402;PO509217;3;2025-04-26T15:08:00Z;2.19;accepted;WH-01
R928403;PO509218;1;2025-03-27T16:55:00Z;78.45;accepted;WH-01
R928404;PO509218;2;2025-03-18T19:19:00Z;23.66;accepted;WH-05
R928405;PO509218;3;2025-03-13T18:16:00Z;98.5;accepted;WH-03
R928406;PO509219;1;2025-03-02T20:19:00Z;158.15;accepted;WH-04
R928407;PO509219;2;2025-04-18T22:21:00Z;41.2;accepted;WH-03
R928408;PO509219;3;2025-04-04T20:35:00Z;156.9;accepted;WH-05
R928409;PO509219;4;2025-03-09T05:53:00Z;166.97;accepted;WH-02
R928410;PO509219;5;2025-03-03T12:46:00Z;65.84;accepted;WH-02
R928411;PO509221;1;2025-04-09T11:39:00Z;102.59;accepted;WH-04
R928412;PO509221;1;2025-04-24T16:34:00Z;53.72;accepted;WH-03
R928413;PO509221;2;2025-03-19T00:45:00Z;28.47;accepted;WH-01
R928414;PO509221;2;2025-03-18T03:20:00Z;24.86;accepted;WH-02
R928415;PO509221;3;2025-04-08T00:42:00Z;85.74;accepted;WH-04
R928416;PO509221;3;2025-04-02T12:29:00Z;78.87;accepted;WH-02
R928417;PO509221;4;2025-03-23T02:36:00Z;90.06;accepted;WH-01
R928418;PO509221;4;2025-04-01T00:39:00Z;38.94;accepted;WH-02
R928419;PO509221;5;2025-04-01T14:02:00Z;80.04;accepted;WH-04
R928420;PO509221;5;2025-04-06T09:50:00Z;33.13;accepted;WH-01
R928421;PO509221;5;2025-04-04T09:59:00Z;70.17;accepted;WH-02
R928422;PO509222;1;2025-04-02T15:25:00Z;139.78;accepted;WH-03
R928423;PO509222;2;2025-04-12T09:39:00Z;3.04;accepted;WH-01
R928424;PO509224;1;2025-04-08T22:03:00Z;49.12;accepted;WH-05
R928425;PO509224;1;2025-04-12T21:15:00Z;56.91;accepted;WH-03
R928426;PO509224;2;2025-04-19T11:14:00Z;55.54;partially_rejected;WH-03
R928427;PO509224;2;2025-04-10T19:01:00Z;58.33;partially_rejected;WH-01
R928428;PO509224;3;2025-04-12T20:32:00Z;46.74;accepted;WH-01
R928429;PO509226;1;2025-04-08T00:06:00Z;186.41;accepted;WH-03
R928430;PO509226;2;2025-03-20T05:17:00Z;196.23;accepted;WH-01
R928431;PO509227;1;2025-03-13T17:10:00Z;195.16;accepted;WH-02
R928432;PO509227;2;2025-04-29T10:12:00Z;51.36;accepted;WH-05
R928433;PO509227;2;2025-04-12T21:48:00Z;91.71;accepted;WH-02
R928434;PO509227;3;2025-04-08T18:46:00Z;62.69;accepted;WH-02
R928435;PO509227;3;2025-04-12T13:42:00Z;102.21;accepted;WH-02
R928436;PO509227;4;2025-03-26T06:32:00Z;59.45;accepted;WH-04
R928437;PO509227;4;2025-03-23T04:48:00Z;27.19;accepted;WH-05
R928438;PO509227;4;2025-03-23T17:57:00Z;38.19;accepted;WH-01
R928439;PO509227;5;2025-03-28T18:01:00Z;50.95;partially_rejected;WH-01
R928440;PO509227;5;2025-04-02T16:26:00Z;27.84;accepted;WH-02
R928441;PO509227;5;2025-03-29T08:20:00Z;18.17;accepted;WH-03
R928442;PO509228;1;2025-04-23T10:59:00Z;90.67;accepted;WH-04
R928443;PO509228;2;2025-04-03T03:54:00Z;78.4;accepted;WH-02
