order_id;supplier_id;order_dttm_msk;currency;delivery_city;order_type
PO510344;S1049;2025-04-23 12:49:00;RUB;Казань;Аварийная
PO510345;S1052;2025-04-24 16:58:00;RUB;Екатеринбург;Плановая
PO510346;S1010;2025-04-24 13:13:00;RUB;Тюмень;Срочная
PO510347;S1019;2025-04-24 12:07:00;RUB;Екатеринбург;Плановая
PO510348;S1014;2025-04-24 17:29:00;USD;Новосибирск;Плановая
PO510349;S1004;2025-04-24 11:21:00;RUB;Тюмень;Срочная
PO510350;S1087;2025-04-24 11:36:00;RUB;Тюмень;Срочная
PO510351;S1092;2025-04-24 19:56:00;RUB;Самара;Срочная
PO510352;S1097;2025-04-24 10:00:00;RUB;Ростов;Аварийная
PO510353;S1121;2025-04-24 11:56:00;USD;Пермь;Аварийная
PO510354;S1003;2025-04-24 19:20:00;RUB;Тюмень;Срочная
PO510355;S1012;2025-04-24 08:02:00;RUB;Москва;Плановая
PO510356;S1087;2025-04-24 12:15:00;RUB;Самара;Плановая
PO510357;S1059;2025-04-24 12:30:00;USD;Самара;Аварийная
PO510358;S1072;2025-04-24 17:48:00;CNY;СПб;Срочная
PO510359;S1014;2025-04-24 08:23:00;RUB;Омск;Срочная
PO510360;S1122;2025-04-24 09:28:00;RUB;Омск;Плановая
PO510361;S1091;2025-04-24 11:33:00;RUB;СПб;Плановая
PO510362;S1068;2025-04-24 10:17:00;RUB;Екатеринбург;Срочная
PO510363;S1121;2025-04-24 14:17:00;RUB;Тюмень;Срочная
PO510364;S1043;2025-04-24 09:52:00;RUB;Пермь;Срочная
PO510365;S1094;2025-04-24 13:29:00;RUB;Новосибирск;Плановая
PO510366;S1077;2025-04-24 15:14:00;RUB;Пермь;Срочная
PO510367;S1007;2025-04-24 14:59:00;RUB;Екатеринбург;Аварийная
PO510368;S1095;2025-04-24 09:43:00;USD;СПб;Плановая
PO510369;S1047;2025-04-24 12:01:00;RUB;Уфа;Аварийная
PO510370;S1118;2025-04-24 14:13:00;USD;Омск;Аварийная
PO510371;S1045;2025-04-24 08:52:00;RUB;Челябинск;Аварийная
PO510372;S1063;2025-04-24 18:36:00;CNY;Ростов;Срочная
PO510373;S1037;2025-04-24 14:01:00;USD;Ростов;Аварийная
PO510374;S1033;2025-04-24 19:29:00;RUB;Уфа;Плановая
PO510375;S1083;2025-04-24 19:18:00;RUB;Новосибирск;Плановая
PO510376;S1061;2025-04-24 13:09:00;RUB;Ростов;Аварийная
PO510377;S1058;2025-04-25 14:16:00;RUB;Челябинск;Срочная
PO510378;S1095;2025-04-25 13:24:00;RUB;Тюмень;Срочная
PO510379;S1017;2025-04-25 13:00:00;RUB;Пермь;Аварийная
PO510380;S1042;2025-04-25 14:32:00;RUB;Тюмень;Плановая
PO510381;S1002;2025-04-25 18:14:00;USD;Самара;Плановая
PO510382;S1075;2025-04-25 08:46:00;RUB;Ростов;Срочная
PO510383;S1024;2025-04-25 14:00:00;RUB;Челябинск;Срочная
PO510384;S1088;2025-04-25 19:55:00;RUB;Пермь;Аварийная
PO510385;S1020;2025-04-25 09:54:00;RUB;Уфа;Срочная
PO510386;S1092;2025-04-25 14:55:00;RUB;Казань;Плановая
PO510387;S1117;2025-04-25 13:21:00;RUB;Уфа;Аварийная
PO510388;S1079;2025-04-25 09:01:00;RUB;Омск;Аварийная
PO510389;S1103;2025-04-25 17:50:00;RUB;Ростов;Срочная
PO510390;S1027;2025-04-25 16:11:00;USD;Самара;Плановая
PO510391;S1062;2025-04-25 19:35:00;RUB;Уфа;Срочная
PO510392;S1052;2025-04-25 17:26:00;RUB;Москва;Плановая
PO510393;S1117;2025-04-25 19:25:00;RUB;Уфа;Срочная
PO510394;S1005;2025-04-25 09:48:00;RUB;Екатеринбург;Аварийная
PO510395;S1027;2025-04-25 09:00:00;RUB;Челябинск;Аварийная
PO510396;S1084;2025-04-25 17:31:00;RUB;Москва;Срочная
PO510397;S1111;2025-04-25 14:36:00;RUB;Ростов;Срочная
PO510398;S1008;2025-04-25 12:18:00;RUB;Уфа;Плановая
PO510399;S1044;2025-04-25 08:11:00;RUB;Пермь;Аварийная
PO510400;S1109;2025-04-25 15:42:00;RUB;Москва;Плановая
PO510401;S1027;2025-04-25 10:04:00;RUB;Пермь;Срочная
PO510402;S1087;2025-04-25 10:57:00;RUB;Омск;Аварийная
PO510403;S1042;2025-04-26 12:29:00;RUB;СПб;Плановая
PO510404;S1120;2025-04-27 14:16:00;RUB;Ростов;Срочная
PO510405;S1098;2025-04-27 18:46:00;RUB;Челябинск;Плановая
PO510406;S1053;2025-04-27 14:56:00;RUB;Уфа;Срочная
PO510407;S1102;2025-04-27 17:02:00;RUB;Москва;Аварийная
PO510408;S1023;2025-04-27 14:12:00;RUB;Самара;Срочная
PO510409;S1020;2025-04-27 18:00:00;RUB;Новосибирск;Срочная
PO510410;S1010;2025-04-27 08:12:00;RUB;Москва;Плановая
PO510411;S1098;2025-04-27 08:13:00;CNY;Новосибирск;Плановая
PO510412;S1115;2025-04-27 17:35:00;RUB;Новосибирск;Аварийная
PO510413;S1019;2025-04-27 16:06:00;RUB;Екатеринбург;Срочная
PO510414;S1104;2025-04-28 19:00:00;RUB;Уфа;Срочная
PO510415;S1053;2025-04-28 15:36:00;USD;Екатеринбург;Срочная
PO510416;S1127;2025-04-28 19:29:00;CNY;Новосибирск;Аварийная
PO510417;S1027;2025-04-28 10:39:00;RUB;Екатеринбург;Аварийная
PO510418;S1122;2025-04-28 13:46:00;RUB;Самара;Срочная
PO510419;S1122;2025-04-28 18:39:00;RUB;Новосибирск;Аварийная
PO510420;S1024;2025-04-28 12:13:00;RUB;СПб;Плановая
PO510421;S1065;2025-04-28 13:50:00;RUB;Ростов;Срочная
PO510422;S1074;2025-04-28 14:23:00;RUB;Новосибирск;Плановая
PO510423;S1021;2025-04-28 09:22:00;RUB;Самара;Аварийная
PO510424;S1069;2025-04-28 13:16:00;RUB;Москва;Аварийная
PO510425;S1045;2025-04-28 13:57:00;RUB;Казань;Аварийная
PO510426;S1104;2025-04-28 16:20:00;RUB;Челябинск;Срочная
PO510427;S1094;2025-04-28 08:33:00;RUB;Москва;Аварийная
PO510428;S1025;2025-04-28 08:31:00;USD;Уфа;Срочная
PO510429;S1113;2025-04-28 08:41:00;RUB;Самара;Плановая
PO510430;S1043;2025-04-28 18:27:00;RUB;Челябинск;Аварийная
PO510431;S1105;2025-04-28 18:22:00;RUB;Казань;Срочная
PO510432;S1003;2025-04-28 11:22:00;RUB;Ростов;Срочная
PO510433;S1112;2025-04-28 13:01:00;RUB;Самара;Аварийная
PO510434;S1096;2025-04-28 11:24:00;USD;Екатеринбург;Плановая
PO510435;S1052;2025-04-28 09:12:00;USD;Самара;Аварийная
PO510436;S1102;2025-04-28 11:50:00;RUB;Москва;Аварийная
PO510437;S1079;2025-04-28 17:04:00;RUB;Москва;Плановая
PO510438;S1069;2025-04-28 18:05:00;RUB;Екатеринбург;Срочная
PO510439;S1093;2025-04-28 18:56:00;RUB;Омск;Аварийная
PO510440;S1119;2025-04-28 12:19:00;RUB;Пермь;Аварийная
PO510441;S1105;2025-04-29 11:31:00;RUB;Челябинск;Плановая
PO510442;S1007;2025-04-29 08:02:00;USD;Тюмень;Срочная
PO510443;S1060;2025-04-29 19:37:00;USD;СПб;Плановая
PO510444;S1008;2025-04-29 17:11:00;RUB;Новосибирск;Плановая
PO510445;S1088;2025-04-29 18:14:00;RUB;Омск;Срочная
PO510446;S1090;2025-04-29 12:55:00;RUB;Самара;Срочная
PO510447;S1021;2025-04-29 15:42:00;USD;СПб;Аварийная
PO510448;S1020;2025-04-29 15:33:00;RUB;Тюмень;Плановая
PO510449;S1002;2025-04-29 18:53:00;RUB;Пермь;Плановая
PO510450;S1107;2025-04-29 10:50:00;RUB;Екатеринбург;Плановая
PO510451;S1122;2025-04-29 19:36:00;USD;Самара;Срочная
PO510452;S1018;2025-04-29 09:52:00;USD;Ростов;Аварийная
PO510453;S1020;2025-04-29 19:26:00;RUB;Омск;Плановая
PO510454;S1029;2025-04-29 10:51:00;RUB;Москва;Плановая
PO510455;S1095;2025-04-29 13:13:00;RUB;Пермь;Срочная
PO510456;S1045;2025-04-29 15:58:00;RUB;Москва;Аварийная
PO510457;S1008;2025-04-29 12:03:00;USD;Челябинск;Аварийная
PO510458;S1076;2025-04-29 16:03:00;RUB;Москва;Плановая
PO510459;S1016;2025-04-29 19:47:00;RUB;Новосибирск;Срочная
PO510460;S1104;2025-04-29 13:15:00;RUB;Екатеринбург;Аварийная
PO510461;S1001;2025-04-29 09:56:00;RUB;Москва;Плановая
PO510462;S1008;2025-04-29 08:19:00;RUB;Москва;Аварийная
PO510463;S1065;2025-04-29 19:04:00;RUB;Москва;Срочная
PO510464;S1126;2025-04-30 11:26:00;RUB;Уфа;Аварийная
PO510465;S1127;2025-04-30 14:25:00;RUB;Ростов;Аварийная
PO510466;S1048;2025-04-30 09:42:00;CNY;Казань;Плановая
PO510467;S1042;2025-04-30 13:07:00;RUB;Москва;Плановая
PO510468;S1112;2025-04-30 15:53:00;RUB;Екатеринбург;Плановая
PO510469;S1109;2025-04-30 14:32:00;RUB;Пермь;Аварийная
PO510470;S1010;2025-04-30 09:17:00;USD;Уфа;Аварийная
PO510471;S1027;2025-04-30 15:36:00;RUB;Екатеринбург;Аварийная
PO510472;S1053;2025-04-30 09:23:00;RUB;Казань;Плановая
PO510473;S1125;2025-04-30 08:19:00;RUB;СПб;Срочная
PO510474;S1004;2025-04-30 18:30:00;RUB;Тюмень;Аварийная
PO510475;S1062;2025-04-30 17:32:00;RUB;Тюмень;Аварийная
PO510476;S1103;2025-04-30 09:51:00;RUB;Челябинск;Плановая
PO510477;S1015;2025-04-30 13:05:00;RUB;Тюмень;Срочная
PO510478;S1058;2025-04-30 12:53:00;RUB;Самара;Аварийная
PO510479;S1040;2025-04-30 12:41:00;RUB;Уфа;Плановая
PO510480;S1115;2025-04-30 10:25:00;RUB;Омск;Срочная
PO510481;S1065;2025-04-30 19:03:00;RUB;Москва;Срочная
PO510482;S1104;2025-04-30 13:27:00;RUB;СПб;Плановая
PO510483;S1044;2025-04-30 10:34:00;RUB;Тюмень;Срочная
PO510484;S1101;2025-04-30 12:43:00;RUB;Новосибирск;Срочная
PO510485;S1047;2025-04-30 14:37:00;USD;Челябинск;Плановая
PO510486;S1013;2025-04-30 18:17:00;CNY;Уфа;Срочная
PO510487;S1050;2025-04-30 08:45:00;RUB;СПб;Плановая
PO510488;S1054;2025-04-30 08:47:00;RUB;Новосибирск;Плановая
PO510489;S1002;2025-04-30 16:38:00;RUB;Челябинск;Аварийная
PO510490;S1003;2025-05-01 13:13:00;RUB;Ростов;Плановая
PO510491;S1062;2025-05-01 10:49:00;RUB;Екатеринбург;Плановая
PO510492;S1122;2025-05-01 12:15:00;USD;Ростов;Аварийная
PO510493;S1001;2025-05-01 09:53:00;RUB;Омск;Аварийная
PO510494;S1003;2025-05-01 09:05:00;RUB;Омск;Плановая
PO510495;S1087;2025-05-01 08:09:00;RUB;Самара;Срочная
PO510496;S1116;2025-05-01 19:14:00;RUB;Москва;Аварийная
PO510497;S1119;2025-05-01 11:08:00;RUB;Уфа;Плановая
PO510498;S1116;2025-05-01 18:58:00;RUB;Ростов;Плановая
PO510499;S1085;2025-05-01 09:49:00;RUB;Москва;Аварийная
PO510500;S1087;2025-05-01 15:38:00;CNY;Новосибирск;Плановая
PO510501;S1097;2025-05-01 16:54:00;RUB;Новосибирск;Плановая
PO510502;S1012;2025-05-01 15:13:00;RUB;Уфа;Плановая
PO510503;S1031;2025-05-01 15:50:00;RUB;Челябинск;Плановая
PO510504;S1102;2025-05-01 11:30:00;RUB;Москва;Плановая
PO510505;S1050;2025-05-01 14:18:00;CNY;СПб;Аварийная
PO510506;S1049;2025-05-01 11:08:00;RUB;Челябинск;Аварийная
PO510507;S1030;2025-05-01 19:20:00;RUB;Уфа;Аварийная
PO510508;S1053;2025-05-01 15:30:00;RUB;Омск;Срочная
PO510509;S1054;2025-05-01 15:58:00;RUB;Пермь;Аварийная
PO510510;S1048;2025-05-01 17:55:00;RUB;Уфа;Аварийная
PO510511;S1019;2025-05-01 19:51:00;RUB;Челябинск;Плановая
PO510512;S1022;2025-05-01 17:13:00;RUB;Москва;Плановая
PO510513;S1064;2025-05-01 18:30:00;RUB;Тюмень;Плановая
PO510514;S1125;2025-05-01 13:37:00;RUB;Тюмень;Аварийная
PO510515;S1029;2025-05-01 19:06:00;RUB;Пермь;Срочная
PO510516;S1079;2025-05-01 18:28:00;USD;Екатеринбург;Срочная
PO510517;S1056;2025-05-01 19:51:00;RUB;Самара;Аварийная
PO510518;S1128;2025-05-01 17:22:00;RUB;Ростов;Срочная
PO510519;S1110;2025-05-01 14:49:00;RUB;Омск;Срочная
PO510520;S1070;2025-05-01 17:09:00;RUB;Омск;Аварийная
PO510521;S1092;2025-05-02 16:19:00;RUB;Тюмень;Срочная
PO510522;S1095;2025-05-02 13:04:00;RUB;Москва;Срочная
PO510523;S1100;2025-05-02 08:02:00;RUB;Тюмень;Плановая
PO510524;S1048;2025-05-02 14:44:00;RUB;Омск;Плановая
PO510525;S1073;2025-05-02 17:58:00;RUB;Омск;Срочная
PO510526;S1014;2025-05-02 18:12:00;RUB;Новосибирск;Плановая
PO510527;S1037;2025-05-02 15:22:00;RUB;Казань;Плановая
PO510528;S1120;2025-05-02 12:08:00;RUB;Новосибирск;Плановая
PO510529;S1086;2025-05-02 13:02:00;RUB;Тюмень;Срочная
PO510530;S1001;2025-05-02 17:58:00;RUB;Екатеринбург;Плановая
PO510531;S1096;2025-05-02 13:02:00;USD;Омск;Плановая
PO510532;S1035;2025-05-02 11:44:00;RUB;Уфа;Аварийная
PO510533;S1020;2025-05-02 12:53:00;RUB;Москва;Срочная
PO510534;S1116;2025-05-02 09:05:00;RUB;Омск;Срочная
PO510535;S1045;2025-05-03 18:44:00;RUB;Тюмень;Срочная
PO510536;S1071;2025-05-03 13:22:00;RUB;Ростов;Срочная
PO510537;S1099;2025-05-03 09:20:00;RUB;Пермь;Плановая
PO510538;S1037;2025-05-03 10:52:00;RUB;Ростов;Плановая
PO510539;S1119;2025-05-03 16:53:00;RUB;Тюмень;Срочная
PO510540;S1014;2025-05-03 14:06:00;CNY;Казань;Аварийная
PO510541;S1101;2025-05-03 18:26:00;RUB;Казань;Плановая
PO510542;S1108;2025-05-04 11:43:00;USD;Самара;Срочная
PO510543;S1030;2025-05-04 13:27:00;RUB;Самара;Плановая
PO510544;S1013;2025-05-04 08:27:00;RUB;Самара;Аварийная
PO510545;S1033;2025-05-04 11:06:00;RUB;Омск;Аварийная
PO510546;S1062;2025-05-04 19:30:00;RUB;Уфа;Аварийная
PO510547;S1107;2025-05-05 10:45:00;CNY;Ростов;Плановая
PO510548;S1110;2025-05-05 14:36:00;RUB;Самара;Плановая
PO510549;S1115;2025-05-05 17:46:00;USD;Новосибирск;Плановая
PO510550;S1044;2025-05-05 14:12:00;RUB;Москва;Плановая
PO510551;S1035;2025-05-05 13:54:00;RUB;Тюмень;Срочная
PO510552;S1020;2025-05-05 16:17:00;USD;Челябинск;Плановая
PO510553;S1078;2025-05-05 15:52:00;RUB;Москва;Срочная
PO510554;S1004;2025-05-05 15:36:00;USD;Екатеринбург;Срочная
PO510555;S1110;2025-05-05 08:34:00;RUB;Уфа;Аварийная
PO510556;S1063;2025-05-05 16:19:00;RUB;Екатеринбург;Срочная
PO510557;S1035;2025-05-05 10:14:00;RUB;Казань;Аварийная
PO510558;S1072;2025-05-05 12:28:00;RUB;СПб;Аварийная
PO510559;S1101;2025-05-05 11:21:00;RUB;Омск;Аварийная
PO510560;S1077;2025-05-05 11:23:00;CNY;Пермь;Аварийная
PO510561;S1036;2025-05-05 18:03:00;RUB;Москва;Срочная
PO510562;S1114;2025-05-05 09:06:00;USD;Новосибирск;Срочная
PO510563;S1059;2025-05-05 13:03:00;RUB;Челябинск;Плановая
PO510564;S1069;2025-05-05 11:43:00;RUB;Екатеринбург;Срочная
PO510565;S1006;2025-05-05 09:38:00;RUB;Ростов;Аварийная
PO510566;S1097;2025-05-05 19:44:00;RUB;Екатеринбург;Срочная
PO510567;S1030;2025-05-05 14:13:00;RUB;Москва;Срочная
PO510568;S1018;2025-05-05 16:59:00;RUB;Екатеринбург;Аварийная
PO510569;S1062;2025-05-05 09:03:00;RUB;Тюмень;Аварийная
PO510570;S1031;2025-05-05 17:07:00;RUB;Челябинск;Срочная
PO510571;S1099;2025-05-05 13:04:00;RUB;Пермь;Плановая
PO510572;S1024;2025-05-06 17:45:00;USD;Ростов;Срочная
PO510573;S1034;2025-05-06 12:14:00;RUB;Ростов;Аварийная
PO510574;S1029;2025-05-06 09:45:00;RUB;Омск;Аварийная
PO510575;S1122;2025-05-06 08:08:00;USD;Тюмень;Плановая
PO510576;S1010;2025-05-06 19:28:00;RUB;Пермь;Плановая
PO510577;S1110;2025-05-06 17:50:00;RUB;Новосибирск;Аварийная
PO510578;S1003;2025-05-06 13:43:00;RUB;Ростов;Аварийная
PO510579;S1120;2025-05-06 14:17:00;RUB;СПб;Аварийная
PO510580;S1122;2025-05-06 14:44:00;USD;Москва;Плановая
PO510581;S1008;2025-05-06 17:40:00;RUB;Екатеринбург;Плановая
PO510582;S1018;2025-05-06 12:59:00;RUB;Тюмень;Срочная
PO510583;S1036;2025-05-06 12:44:00;RUB;Челябинск;Плановая
PO510584;S1099;2025-05-06 09:09:00;RUB;Уфа;Аварийная
PO510585;S1128;2025-05-06 10:29:00;RUB;Омск;Плановая
PO510586;S1076;2025-05-06 16:47:00;RUB;Ростов;Аварийная
PO510587;S1022;2025-05-06 14:38:00;RUB;Новосибирск;Плановая
PO510588;S1061;2025-05-06 15:18:00;RUB;Уфа;Срочная
PO510589;S1078;2025-05-06 11:45:00;RUB;Ростов;Плановая
PO510590;S1088;2025-05-06 08:20:00;USD;Ростов;Срочная
PO510591;S1040;2025-05-06 09:57:00;RUB;Пермь;Аварийная
PO510592;S1125;2025-05-06 19:40:00;USD;Тюмень;Срочная
PO510593;S1043;2025-05-06 09:47:00;RUB;Ростов;Аварийная
PO510594;S1016;2025-05-06 14:12:00;RUB;Челябинск;Плановая
PO510595;S1062;2025-05-06 10:28:00;RUB;Тюмень;Плановая
