category,rank_in_category,supplier_name,inn,reliability_class,supplier_amount_rub,lines_cnt,share_pct,cum_share_pct,category_amount_rub,suppliers_in_category,suppliers_for_80pct,pct_of_suppliers_for_80pct
Электрика,65,"АО ""ЭлектроМир-101""",5660908709,B,58939719.43,37,0.7761,66.6624,7594784176.69,120,84,70.0
Электрика,66,"ИП ""СибирьОпт-80""",2616661404,C,58712445.69,29,0.7731,67.4355,7594784176.69,120,84,70.0
Электрика,67,"АО ""ТехКомплект-53""",9971592644,A,58698041.45,30,0.7729,68.2083,7594784176.69,120,84,70.0
Электрика,68,"ПАО ""ЭпсилонТех-31""",3498810138,C,58603109.30,23,0.7716,68.9799,7594784176.69,120,84,70.0
Электрика,69,"АО ""СтанкоСервис-49""",4544937676,C,58486062.98,31,0.7701,69.7500,7594784176.69,120,84,70.0
Электрика,70,"АО ""ЭлектроМир-47""",4315494031,C,56887366.67,30,0.7490,70.4991,7594784176.69,120,84,70.0
Электрика,71,"ООО ""Севергруз-20""",9756965410,B,56525610.81,29,0.7443,71.2433,7594784176.69,120,84,70.0
Электрика,72,"ПАО ""ЭпсилонТех-72""",1649173005,A,55550078.06,37,0.7314,71.9748,7594784176.69,120,84,70.0
Электрика,73,"ИП ""СибирьОпт-103""",4736069149,B,54795118.09,29,0.7215,72.6962,7594784176.69,120,84,70.0
Электрика,74,"ИП ""ГаммаПром-71""",6451166226,A,54686523.97,25,0.7201,73.4163,7594784176.69,120,84,70.0
Электрика,75,"ООО ""БетаТрейд-117""",6534526717,A,54679776.43,28,0.7200,74.1363,7594784176.69,120,84,70.0
Электрика,76,"ООО ""ЭлектроМир-110""",9439228389,A,54409956.61,39,0.7164,74.8527,7594784176.69,120,84,70.0
Электрика,77,"АО ""ВолгаТех-39""",9762292597,A,54345611.67,38,0.7156,75.5682,7594784176.69,120,84,70.0
Электрика,78,"ПАО ""СибирьОпт-24""",6203036487,B,53556617.56,30,0.7052,76.2734,7594784176.69,120,84,70.0
Электрика,79,"ПАО ""ВолгаТех-56""",8238363683,C,53515155.32,34,0.7046,76.9780,7594784176.69,120,84,70.0
Электрика,80,"ИП ""УралДеталь-68""",6899330264,C,53270453.38,28,0.7014,77.6795,7594784176.69,120,84,70.0
Электрика,81,"АО ""ВолгаТех-66""",5944124879,A,53263361.96,32,0.7013,78.3808,7594784176.69,120,84,70.0
Электрика,82,"АО ""ЭлектроМир-99""",5326315150,B,53224018.10,35,0.7008,79.0816,7594784176.69,120,84,70.0
Электрика,83,"ООО ""СибирьОпт-54""",8681026443,A,53059123.11,31,0.6986,79.7802,7594784176.69,120,84,70.0
Электрика,84,"ИП ""Севергруз-5 Групп""",9354187804,A,52262176.34,29,0.6881,80.4683,7594784176.69,120,84,70.0
Электрика,85,"ООО ""ДельтаЛогистик-48""",6729556589,B,51904900.31,27,0.6834,81.1517,7594784176.69,120,84,70.0
Электрика,86,"ИП ""ТехКомплект-106""",6127484739,C,51431991.79,29,0.6772,81.8290,7594784176.69,120,84,70.0
Электрика,87,"ООО ""УралДеталь-42""",4305019545,B,51284136.56,28,0.6753,82.5042,7594784176.69,120,84,70.0
Электрика,88,"ООО ""ПромСнаб-85""",1381538527,B,50227716.12,30,0.6613,83.1656,7594784176.69,120,84,70.0
Электрика,89,"АО ""МеталлТорг-70""",2177052301,A,49844118.83,25,0.6563,83.8218,7594784176.69,120,84,70.0
Электрика,90,"ИП ""БетаТрейд-28""",7605742304,A,49545485.55,28,0.6524,84.4742,7594784176.69,120,84,70.0
Электрика,91,"ООО ""ЭлектроМир-74""",3183881606,B,49544954.04,25,0.6524,85.1266,7594784176.69,120,84,70.0
Электрика,92,"ИП ""Севергруз-116""",6916520012,B,47886859.34,23,0.6305,85.7571,7594784176.69,120,84,70.0
Электрика,93,"ИП ""УралДеталь-40""",6947562940,A,47454083.49,24,0.6248,86.3819,7594784176.69,120,84,70.0
Электрика,94,"ПАО ""ГидроПром-82""",5486176086,C,46187767.43,19,0.6082,86.9901,7594784176.69,120,84,70.0
Электрика,95,"ПАО ""СибирьОпт-63""",5200040610,B,45662544.01,27,0.6012,87.5913,7594784176.69,120,84,70.0
Электрика,96,"ПАО ""ЭпсилонТех-79""",5889752316,B,45589177.45,26,0.6003,88.1916,7594784176.69,120,84,70.0
Электрика,97,"ПАО ""ЭпсилонТех-16""",3879955568,A,43596609.65,28,0.5740,88.7656,7594784176.69,120,84,70.0
Электрика,98,"ИП ""УралДеталь-108""",7199635800,A,42858547.87,36,0.5643,89.3299,7594784176.69,120,84,70.0
Электрика,99,"ПАО ""ЭлектроМир-57""",7893336702,C,42074859.76,35,0.5540,89.8839,7594784176.69,120,84,70.0
Электрика,100,"ООО ""Севергруз-59""",2876376128,B,42007853.06,22,0.5531,90.4370,7594784176.69,120,84,70.0
Электрика,101,"ПАО ""ГидроПром-10 Групп""",4025236040,A,41779583.02,26,0.5501,90.9871,7594784176.69,120,84,70.0
Электрика,102,"ООО ""СтанкоСервис-100""",2616565262,A,41279626.28,18,0.5435,91.5307,7594784176.69,120,84,70.0
Электрика,103,"ИП ""ЭпсилонТех-14 Групп""",7761929248,B,40681708.89,25,0.5357,92.0663,7594784176.69,120,84,70.0
Электрика,104,"ИП ""ПромСнаб-75""",6209425602,C,40652604.17,25,0.5353,92.6016,7594784176.69,120,84,70.0
Электрика,105,"ИП ""ВолгаТех-64""",3967359575,C,40387196.71,30,0.5318,93.1334,7594784176.69,120,84,70.0
Электрика,106,"ООО ""ТехКомплект-45""",9678016609,C,39055357.40,28,0.5142,93.6476,7594784176.69,120,84,70.0
Электрика,107,"АО ""ГидроПром-65""",5816509712,A,38705588.20,24,0.5096,94.1572,7594784176.69,120,84,70.0
Электрика,108,"ИП ""ЭлектроМир-77""",3342574841,B,37340738.39,22,0.4917,94.6489,7594784176.69,120,84,70.0
Электрика,109,"АО ""МеталлТорг-3 Групп""",9676820827,B,37298136.13,20,0.4911,95.1400,7594784176.69,120,84,70.0
Электрика,110,"АО ""ЭпсилонТех-55""",8870912118,B,37151813.20,26,0.4892,95.6292,7594784176.69,120,84,70.0
Электрика,111,"ИП ""ЭлектроМир-26""",3430420654,B,36783564.34,24,0.4843,96.1135,7594784176.69,120,84,70.0
Электрика,112,"ООО ""ПромСнаб-11 Групп""",1268657293,A,36075018.76,25,0.4750,96.5885,7594784176.69,120,84,70.0
Электрика,113,"ПАО ""Севергруз-69""",5108515536,B,34956610.63,27,0.4603,97.0488,7594784176.69,120,84,70.0
Электрика,114,"АО ""УралДеталь-93""",8269858197,A,34571288.55,23,0.4552,97.5040,7594784176.69,120,84,70.0
Электрика,115,"ООО ""МеталлТорг-76""",4790839966,A,34517295.05,18,0.4545,97.9585,7594784176.69,120,84,70.0
Электрика,116,"ПАО ""Севергруз-32""",4848744976,A,34139207.97,23,0.4495,98.4080,7594784176.69,120,84,70.0
Электрика,117,"ПАО ""УралДеталь-112""",9583012527,A,32741281.46,19,0.4311,98.8391,7594784176.69,120,84,70.0
Электрика,118,"ООО ""МеталлТорг-92""",4707533344,A,32660340.35,18,0.4300,99.2691,7594784176.69,120,84,70.0
Электрика,119,"ПАО ""ДельтаЛогистик-7 Групп""",9648479014,B,32435275.82,19,0.4271,99.6962,7594784176.69,120,84,70.0
Электрика,120,"ИП ""ДельтаЛогистик-9 Групп""",7262793677,A,23075044.22,19,0.3038,100.0000,7594784176.69,120,84,70.0
